Cognate_ID,Acoma,AztecPochutla,AztecTetelcingo,AztecZacapoaxtla,Cahuilla,Chemehuevi,ClassicalAztec,Coahuilteco,Comanche,Comecrudo,Cora,Cotaname,Cupeno,Eudeve,Gabrielino,Guarijio,Hopi,Huichol,Karankawa,Kawaiisu,Kiowa,Kitanemuk,Luiseno,Mayo,Mono,NorthernPaiute,NorthernTepehuan,Opata,Pannamint,Papago,PimaDeOnavas,Pipil,ProtoKeresan,SanJuanPuebloTewa,SantaAna,SantaDomingo,Serrano,ShoshoniGosiute,SoutheasternTepehuan,SouthernPaiute,SouthernUte,Tarahumara,Tubar,Tubatulabel,Yaqui,Zuni
85_sky-1_85_sky,,,,,t ú/u k v a + ʃ,t u k u m + p a,,,,,,,t ú/u k v a ʔ a + ʃ,,t u k u p a r,,t ó/o k p e l a,,,t u g u,,t u k u h p a ch/tʃ,t úu/uː p a + ʃ,,t u k u pː a,t u k u pː aː + tː ɨ,,,t u k u m p a n a,,,,,,,,t u k u m i + t,t u k u m + p i n,,t u k u n,t u k ú/u + pː a y/j á/a,,,t oː k oː m b a h l,,
85_sky-2_85_sky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d aː m + k a h tʃ i m,d a m a ts a t u m a,,,,,,,,dʱ a m,,,,,,,
85_sky-3_85_sky,,,,,,,,,,,,,,t e v í/i k a,,t e w e k á/a,,,,,,,,t é/e e k a,,,t ɨ v á/a g i,t e g ui k a t,,,,,,,,,,,,,,s e ʔp o l ɨ t a l i,t a m w a + k a + l í/i + t,,t é/e e k a,
85_sky-40_85_sky,h ú/u w á/a kʲ a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h ú/u w a kʲ ɑ̟,,h ú/u w a kʲ ɑ̟,h ú/u + w a kʲ ɑ̟,,,,,,,,,,
85_sky-4_85_sky,,,iː l f iː k a k,e l w i a k,,,i l + w i + k a + t l,,,,,,,,,,,,,,,,,,,,,,,,,i l w a k a k,,,,,,,,,,,,,,
86_water-1_86_water,,a t,ö/ø ts i n + t l i,aː + t,p á/a + l,p aː,aː + t l,,p aː,,h á/a h,,p á/a + l,b a,p a r,p a ˀw í/i,p á/a a h ɨ,h a,,p o ʔ o,,p a ch/tʃ,p á/a a + l a,b áː/aː ʔ a,p a y/j a,p aː,,v a t,p aː,,,a + t,,pˀ o e,,,p aː + t,p aː,,p aː,p á/a a,b a ˀw í/i,v a + t á/a,p aː + l,b á/a a ʔ a,
86_water-40_86_water,c̉/ts ts i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c̉/ts z ɪ,,c̉/ts í/i ts ɪ,c̉/ts î/i + ts i,,,,,,,,,,
87_wind-1_87_wind,,,y/j e h y/j e k a + t l,e h e k a + t,,,e k a + t l,,,,e é/e k a,,,r á/a h é/e ts a,,e g a,h í̵ɨ/ɨː k a ŋ w ɨ,é/e k a,,,,,,h e é/e k a,h ɨ kː w a,k ɨ kː w a + pː a,,g é/e ts a,,,,a h a k a + t,,,,,,,,,,e k á/a,,x k a h w a l,h é/e e k a,
87_wind-2_87_wind,,,,,,n ɨ k a t ɨ,,,n ɨ e + p i,,,,,,,,,,,n eː + d ɨ,,,,,,,,,n ɨ e,,,,,,,,,n ɨ a i,,n ɨ a,n ɨ a + t ɨ,,,,,
87_wind-3_87_wind,,,,,,,,,,,,,s ɨ v í̵/ɨ + l,,,,,,,,,sh/ʃ y v y t,,,,,j/dʒ u b u l i,,,h ɨ w ɨ l,h ɨ v ɨ l,,,,,,ṣ/ʂ ɨ v ɨ + t,,j/dʒ ɨ b ɨ lh/l̥,,,,,,,
88_rain-11_88_rain,,,,k i č/tʃ w i + t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88_rain-1_88_rain,,,,,,ɨ w a,,,ɨ m a,,,,,,,,,,,u w a,,,,,,p aɨ m a + t l,,,ɨ m a,,,,,,,,,ɨ m a,,u ŋ w a,u w á/a + t ɨ,,,,,
88_rain-2_88_rain,,,,,w é/e w e n,,,,,,,,w í̵/ɨ w í̵/ɨ,,,,,,,,,w o n g a t,,,,,,,,,,,,,,,w òò/oː ŋ + t,,,,,,,,,
88_rain-3_88_rain,,,,,,,,,,,,,,d u ts a n,,j u ˀk í/i,y/j ó/o o y/j o k i,,,,,,,y/j ú/u kː u,,,d a q ui,,,j/dʒ uː k i,d uː k,,,,,,,,d u k,,,u ˀk í/i,,,y/j ú/u k u,
88_rain-40_88_rain,k ả/a + tʃ a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k à/a + tʃ ɑ̟,,k à/a + tʃ ɑ̟,k á/a + tʃ a n i,,,,,,,,,,
88_rain-4_88_rain,,,,,,,,,,,,,,,,,,,,,,,,,,,,d ü/y r u r ă i,,,,,,,,,,,,,,,,,,
88_rain-5_88_rain,,,k ii/iː y/j a b iː + t l,,,,k i a + w i + t l,,,,,,,,,,,k i e w í/i y/j e r a,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88_rain-8_88_rain,,,,,,,,,,,,,,,a q w a k i n,,,,,,,,,,,,,,,,,,,kʷ a n,,,,,,,,,,,,
88_rain-9_88_rain,,,,,,,,,,,,,,,,,,,,,,,,,t ɨː kː w a,,,,,,,,,,,,,,,,,,,,,
89_snow-1_89_snow,,,,,,n ɨː p aː + p i,,,,,,,,,n a v a k i t,,n í̵/ɨ v a,,,n ɨ v a + ts i,,,,,n ɨ p a,p ɨ p a + p i,,,,,,,,,,,,,,n ɨ p a,n ɨ p ɨ á/a + p i,,,n ɨ b a ʔ + ɨ t,,
89_snow-2_89_snow,,,,,,,,,t a kː a + v i,,,,,,,,,,,,,,,,,,,,t a h a,,,,,,,,,t a kː a,,,,,,,,
89_snow-3_89_snow,,,,,y/j úy/ui + a t,,,,,,,,a y/j uy/ui ʔ a,,,,,,,,,j/dʒ u a t,y/j úu/uː y/j i + t,,,,,,,,,,,,,,y/j ua + t,,,,,,,,,
89_snow-40_89_snow,h â/a + w é/e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k â/a + w é/e,,h á/a w e,h â/a + w i,,,,,,,,,,
89_snow-4_89_snow,,,,,,,,,,,,,,,,k e p á/a,,,,,,,,,,,g u + ts o b e j/dʒ a + ts u p ay/ai,,,g ɨ v,k ɨ v,,,,,,,,k ɨ b,,,g e p á/a,k e w á/a + t,,,
89_snow-5_89_snow,,,,,,,,,,,,,,,,,,,,,,,,s á/a pː a m,,,,,,,,,,,,,,,,,,,,,s á/a p a,
89_snow-6_89_snow,,,t e s iː b iː + t l,s e k + t i,,,s e p a y/j a w i,,,,s é/e e r i,,,s u t é/e h r i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89_snow-8_89_snow,,,,,,,,,,,,,,,,,,ɨ w i,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8_short-11_8_short,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d u m a r i ts a,,,,,,,,d u m aː lh/l̥,,,,,,,
8_short-12_8_short,,,,,,,,,,,,,,,,e ˀm é/e r u m a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8_short-1_8_short,,,,,,,,,,,,,,,,,,,,,,,,,,,,s a pː a d a,,,,,,,,,,,,,,,,,,
8_short-2_8_short,,,,,,,,,,,,,,,,,,,,,,,,p o ó/o tʃ i,,,,,,,,,,,,,,,,,,,,,p ó/o tʃ i l ai,
8_short-3_8_short,,,ts i ts iː k iː ts i,ts i k ts iː n,,,ts i ts i k i ts i n,,,,,,,,,,,,,,ts éé/eː,,,,,,,,,,,,,,,,,,,,,,,,,
8_short-4_8_short,,,,,,t o p i + ts i,,,,,,,,,,,,,,t o vˀ e p iː tʃ ɨ,,,,,t o pː o + ts i tsː i n i,,,,t o pː o tsː i t ɨ,,,,,,,,,,,t o p ï/ɨ,,,,t a b uː ʔ u p i + l,,
8_short-5_8_short,,,,,,,,,,,ts a p w á/a t u n,,,,,,ts á/a a v a,,,,,,,,,,,,,ṣ/ʂ o p o l k,,,,,,,q a p ò/o ts k a ʔ,,,,,,,,,
8_short-6_8_short,,,,,m ú/u t i,,,,,,,,m ú/u t ɨ q ɨ,,,,,,,,,,,,,,,,,,,,,,,,ts aː p u ʔ,,,,,,,,,
8_short-7_8_short,,,,,,,,,,,,,,,,,,,,,,,k a p á/a + k p a + m a + l,,,,,,,,,,,,,,,,,,k a + p a ʔ á/a + tː o k o + w a + tː ɨ,,,,,
8_short-8_8_short,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k u t u,,,,,,,,,,k u ˀt é/e l i,,,,
90_stonerock-1_90_stonerock,,t o t,t i e t e t u,t e t,,t ɨ m p i,t e + t l,,t ɨ + p i,,t y/j e tʲ é/e,,,t e t,t ū/uː t a,t e h t é/e,,t e t é/e,,t ɨ b i + tʃ ɨ,,t y m y t,t ó/o o + t a,t é/e tː a,t ɨ pː i,t ɨ pː i,,t e t,t ɨ m p i n,,,t e + t,,,,,t ɨ m ɨ + t,t ɨ m + p i n,,t ɨ m p ï/ɨ,t ɨ p ɨ + pː ɨ,r é/e e,t e t á/a + t,t ɨ n + t,t é/e t a,
90_stonerock-2_90_stonerock,,,,,q á/a w i + ʃ,,,,,,,,k á/a w i + ʃ,,,,,,,,ts ó/o ó/o,,,,,,,,,,,,,kˀ uː,,,,,,,,,,,,
90_stonerock-3_90_stonerock,,,,,,,,,,,,,,,,,,,,,,,,,,,j/dʒ o dː e,,,h o d ai,h o d,,,,,,,,j/dʒ oː d ai,,,,,,,
90_stonerock-40_90_stonerock,ỷ/k â/a u n i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ỷ/k â/a u n i,,ỷ/k â/a u n i,ỷ/k â/a u n i,,,,,,,,,,
91_sand-1_91_sand,,,,,,,,,p a s i w a + p i,,s éh/e,,,s a,,s e t é/e,,z i a k á/a r i,,ʃ i hʷ a + b ɨ,,,,s e é/e ʔ e,p a sː i w a,p a s i w a pː ɨ,,,k u tsː a pː ɨ h,,h i a,,,,,,,p a s i a m + p i n,,,s i w á/a + pː ɨ,s a t é/e,s i h á/a + t,ʃ i h p i + t,s é/e e ʔ e,
91_sand-2_91_sand,,,,,,,,,,,,,,,,,,,,,,,,,,,o r e,,,o ʔ o ḍ/ɖ,,,,,,,,,oi y/j a,,,,,,,
91_sand-40_91_sand,j a ʔ ái/ai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y/j á/a ʔ ái/ai,,y/j á/a ʔ ái/ai,y/j á/a ʔ ái/ai,,,,,,,,,,
91_sand-4_91_sand,,,,,,,,,,,,,,,u h ē/eː t,,,,,,,7/ʔ o k a ch/tʃ,é/e x v a + l,,,,,,,,,,,o kʰ á̧/ã,,,òò/oː q + c̣/ʈʂ,,,,,,,,,
91_sand-5_91_sand,,,ʃ ö/ø l iː,ʃ aː + l,,,ʃ aː + l + l i,,,,,,,,,,,,,,,,,,,,,,,,,a ʃ a + l,,,,,,,,,,,,,,
92_earth-1_92_earth,,,,,t é/e m a + l,t ɨ p i pː i,,,,,,,t ɨ m á/a + l,t e v á/a t,,,t í̵/ɨ ts kʷ a,,,t ɨ b i + tʃ ɨ,,t y v a ch/tʃ,,,t ɨ p i,t ɨi pː ɨ,d u b u r e,t e v ê/e t,,j/dʒ ɨ w ɨ ḍ/ɖ,d ɨ v ɨi r,,,,,,t iɨ v a + c̣/ʈʂ,,d ɨ b ɨ r,t ɨ p ï/ɨ,t ɨ p ɨ + pː ɨ,,,,,
92_earth-2_92_earth,,,,,,,,,s o k o + v i,,,,,,,,,,,,,,,,,,,,s o k o + p i,,,,,,,,,s o k o + pː ɨ h,,,,,,,,
92_earth-3_92_earth,,,,,,,,,,,,,,,ö/ø x a r,,,,,,,,é/e x + l a,,,,,,,,,,,,,,,,,,,,,,,
92_earth-4_92_earth,,,,,,,,,,,č/tʃ w éh/e,,,,,w e ʔ é/e,,kʷ í/i e,,,,,,b w í/i y/j a,,,,,,,,,,,,,,,,,,w é/e e,k v i r á/a + t,,b w í/i a,
92_earth-5_92_earth,,t a l,t l ö/ø l iː,t aː + l,,,t l aː l + l i,,,,,,,,,,,,,,,,,,,,,,,,,t a + l,,,,,,,,,,,,,,
92_earth-7_92_earth,,,,,,,,,,,,,,,,,,,,,d ɔ m,,,,,,,,,,,,,n a n,,,,,,,,,,,,
93_salt-1_93_salt,,,,,í/i ŋ + i l y,,,,o nː a + v i,,u n á/a h,,,o n á/a t,a ŋ o r,w o n á/a,ö/ø ŋ a,uú/uː n a,,o w a + v i,,,é/e ŋ + l a,o ó/o n a,o mː a,o n a p i,o nː e,,o m a p i n,o n,o n,,,a̧a̧/ãː y/j æ̧æ̧/æ̃ː,,,,o n a + p i n,o n,o a,o á/a + p i,k o n á/a,o n á/a + t,oː n a h l,ó/o n a,
93_salt-2_93_salt,,o s t e t,i s t a + t l,i s t a + t l,,,i s t a + t l,,,,,,,,,,,,,,,,,,,,,,,,,i s t a + t l,,,,,,,,,,,,,,
93_salt-40_93_salt,m̉/m î/i n á/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m̉/m í/i n a,,m̉/m í/i n a,m̉/m î/i + n a,,,,,,,,,,
94_cloud-17_94_cloud,,,,,,,,,,,,,t e m i n,,,,,,,,pʰ ã + n,,,,,,,,,,,,,,,,,,,,,,,,,
94_cloud-1_94_cloud,,,,,,,,,t o mː o a k a tː ɨ,,,,,,,t o m ó/o a r i,,,,,,,,,t o ö/ø,,,,,,,,,,,,,,,,,,,,,
94_cloud-2_94_cloud,,,,,,p a k ɨ n a + p ɨ,,,,,,,,,,,,,,k ɨ n a + v i,,,,,,,,,p a k ɨ n a + pː ɨ h,,,,,,,,,p a k ɨ n a + pː ɨ h,,p a k ɨ n a + p ɨ,,,,,,
94_cloud-3_94_cloud,,,,,w é/e w n + i ʃ,,,,,,,,,,,,,,,,,w o n g a t,,,,,,,,,,,,,,,w òò/oː ŋ + t,,,,,,,,,
94_cloud-40_94_cloud,h é/e ỷ/j a t i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h é/e n a t̉/tʲ ɪ,,h é/e n a t̉/tʲ ɪ,h ê/e + n a t̉/tʲ ɪ,,,,,,,,,,
94_cloud-4_94_cloud,,,,,,,,,,,,,,,,,,,,,,,t u v + í/i i + ʃ,,,,,,,tʃ ɨ w a g i,t ɨ v aː g,,,,,,,,t ɨ b aː ʔ,,,,,,,
94_cloud-5_94_cloud,,,m e ʃ + t l,m i ʃ + t i,,,m i ʃ + t l i,,,,,,,m o s í/i t,,,,,,,,,,,,,,,,,,m i s + t i l,,,,,,,,,,,m o s í/i + t,,,
94_cloud-6_94_cloud,,,,,,,,,,,,,,,,,,,,,,,,n áː/aː m u,,,,,,,,,,,,,,,,,,,,,n á/a a m u,
94_cloud-7_94_cloud,,,,,,,,,,,ái/ai t ɨ r i,,,,,,,h ai + w i + t ɨ + r i,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95_smoke-1_95_smoke,,,,,,,,,k u kː w iː,,k ɨ ts í/i,,,,,,,k ɨ,,,,,,,k u k + k u h i,,ts u b u s ts i,,k u kː w iː,k uː b s,k uː b d a g,,,,,,,k u k + kʷ iː,k u bʱ ɨ x,,,,,,,
95_smoke-2_95_smoke,,,,,m í/i ʔ + a t,,,,,,,,m í/i ʔ a + t,m o r á/a g u a,m aː t,m o r é/e w a,,,,,,m w a ˀt,,,,,,m o h,,,,,,,,,m ò/o aː ʔ + t,,,,,m o r í/i,,,,
95_smoke-3_95_smoke,,,p u k + t l i,p oː k + t i,,,p oː s + t l i,,,,,,,,,,,,,,,,,,,,,,,,,p u k + t i,,,,,,,,,,,,,,
95_smoke-40_95_smoke,g u r̉/r á/a r̉/r a k a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kʲ ú/u r̉/r a r̉/r ɑ̟ k ɑ̟,,,,,,,,,,,
95_smoke-4_95_smoke,,,,,,kʷ i h i + pː,,,,,,,,,,,kʷ í/i i ts i ŋ w ɨ,,,kʷ u h i + d ɨ,,,,b w i ts í/i r i a,,kʷ iː,,,,,,,,,,,,,,kʷ i ï/ɨ,kʷ í/i i + p ɨ,,,,b w i tʃ í/i a,
96_fire-1_96_fire,,,,,,,,,,,,,,,,,,,,,,,,,q o s o,k o sː o,,,,,,,,,,,,,,,,,,,,
96_fire-2_96_fire,,,,,k ú/u + t,,,,,,,,k ú/u + t,,,,,,,,,k u t,k ú/u + t,,,,,,,,,,,,,,k u + t,,,,,,,k u + t,,
96_fire-3_96_fire,,,,,,k u n a,,,,,,,,,,n a ʔ í/i,,,,k u n a,,,,,,,,,k u n a,n aː d a,,,,,,,,k u n a,,k u n ä/æ,n a ʔ ái/ai + tː ɨ,n a ʔ í/i,,,,
96_fire-4_96_fire,,t e t,t l e ts i n + t l i,t i + t,,,t l e + t l,,,,t ái/ai h,,,t é/e,,,,t aí/ai,,,,,,t á/a hː i,,,t ai,tʰ ai,,,t ai,t i + t,,,,,,,t ai,,,,t a h a + m é/e + t,,t á/a h i,
96_fire-8_96_fire,,,,,,,,,,,,,,,,,,,,,pʰ ÍÍ/ɪː,,,,,,,,,,,,,pʰ aː,,,,,,,,,,,,
97_ash-10_97_ash,,,,,,,,,,,,,,n á/a p s a,,n a h p i s ó/o,,,,,,,,n á/a p o s a,,,,n a p ô/o t,,,,,,,,,,,,,,n a p i s ó/o,,,n á/a p o s a,
97_ash-1_97_ash,,,,,,k u ts a + pː ɨ,,,e t u h s i pː ɨ h,,,,,,,,,,,k u ts a + p ɨ,,,,,,k u tː u sː i p ɨ,,,k u tsː a pː ɨ h,,,,,,,,,k uː s iː pː ɨ h,,k u tsː ä/æ,k u ts á/a + pː ɨ,,,,,
97_ash-3_97_ash,,,,,,,,,,,,,,,,,,,,,,,t é/e e l i ŋ i + ʃ,,,,,,,,,,,,,,,,,,,,,t o n g u l,,
97_ash-40_97_ash,m̉/m ỉ/i + š̉/ʂ ai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m̉/m í/i s č̉/k ai,,m̉/m í/i s č̉/k ai,m̉/m í/i s č̉/k a,,,,,,,,,,
97_ash-4_97_ash,,n o ʃ t,t l a k o n e ʃ + t l iː,kʷ o nː e ʃ,n í/i s x i + ʃ,,n e ʃ + t l i,,,,n a s i,,,,,,,,,,,,,,,,,,,,,n e č/tʃ,,n û/u u,,,,,,,,,n a s í/i + t,,,
97_ash-5_97_ash,,,,,,,,,,,,,,,k o ʃ i ʃ,,q ö/ø ts v i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97_ash-6_97_ash,,,,,,,,,,,,,,,,,,,,,,,,,,,m a tː e,,,m a t ai,m a tʰ ai,,,,,,,,m a t ai,,,,,,,
97_ash-8_97_ash,,,,,,,,,,,,,,,,,,,,,,k u k u t,,,,,,,,,,,,,,,k u k u h + t,,,,,,,,,
98_burn-14_98_burn,,,,t oː n eː w i,,,,,,,,,,,,,,,,,tʰ ǫǫ/õː,,,,,,,,,,,,,,,,,,,,,,,,,
98_burn-16_98_burn,,,,,,k u ts i kː i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k u tsː ɨ a,,,,,,
98_burn-1_98_burn,,,,,n á/a ʔ,n a ʔ i,,,,,,,,,,,,,,n e ʔ e,,,n a ʔ,,,n ai,,,,,,,,,,,,,,n a ʔ ai n,n a ʔ ái/ai,,,,,
98_burn-2_98_burn,,,,,,,,,w e h a,,,,,,,,,,,,,,,,,,,,w ai y/j a,,,,,,,,,w ai h y/j a,,,,,,,,
98_burn-40_98_burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k í/i + ṣ/ʂ iː + g ɑ̟,,k í/i + c̣/ʈʂ iː k ɑ̟,k î/i + c̣/ʈʂ iː k ɑ̟,,,,,,,,,,
98_burn-4_98_burn,,,,,,,,,,,,,,,,,,,,,,,,,,,m uy/ui,,,m ɨ h i,m ɨ h ɨ,,,,,,,,m ɨi m,,,,,,,
98_burn-5_98_burn,,t a t i,b t l a t I/ɪ a,,,,t l a t l a,,,,t aː,,,t a h á/a n,,t a h ái/ai,,t a,,,,,,,,,,tʰ a,,,,t a t i,,,,,,,,,,r a h á/a,t a h a,,,
98_burn-6_98_burn,,,,,,,,,,,,,,,,,,,,,,,,b é/e e t e,,,,,,,,,,,,,,,,,,,,,b é/e e t e,
98_burn-8_98_burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ts a m a,,
98_burn-9_98_burn,,,,,,,,,,,,,,,,,,,,,,h u 7/ʔ,,,,,,,,,,,,,,,h u ʔ ai,,,,,,,,,
99_pathroad-1_99_pathroad,,o tˀ k a n,o h + t l iː,o h + t i,p í/i + t,p o ʔ o,o ʔ + t l i,,p u ʔ e,,h u y/j é/e,,p í/i + t,v o v é/e t,p e t,p o é/e,p ö/ø h ɨ,h u y/j é/e,,,,p o k t,p é/e + t,b o ó/o ʔ o,p o y/j o,p oː,b oi,b o w é/e,p o ʔ i,w oː g,v oː g,u h + t i,,pˀ ô/o e,,,p ò/o o q + t,p o ʔ e,b oi,p oː,p ó/o o,b o w é/e,w o + t a,p o h + t,b ó/o o ʔ o,
99_pathroad-40_99_pathroad,h íy/iː â/a + n i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h íy/iː â/a + n i,,h íy/iː â/a + n i,h í/i + y/j a n i,,,,,,,,,,
9_long-1_9_long,,,,,,,,,,,,,,,,,,,,,,,,,ɨ t i,u t ɨː,,,,,,,,,,,,,,,,,,,,
9_long-2_9_long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k ɨ p a,,,,,,,,,k ɨ p a,,,,,,,,
9_long-3_9_long,,,,,,p a ʔ a + n t o k a,,,p a ʔ a,,,,,,,,,,,p a ʔ a t o g o r a,,,,,,,,,,,,,,,,,,,,p a ʔ a + tː o k o n,p a ʔ á/a + tː o kʷ á/a + tː ɨ,,,,,
9_long-4_9_long,,,,,w á/a v u + m a,,,,,,,,w ɨ v a ṣ/ʂ i + ʃ,,,,w í̵ɨ/ɨː p a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9_long-5_9_long,,,,,,,,,,,t y/j eː,,,t e v é/e i,,t e h p e k ú/u m a,,t e w i,,,,,,t e é/e b e,,,t u b u d u,,,tʃ ɨ w,t ɨ v ɨ d,,,,,,,,t ë/ə b,,,,,,t é/e e b e,
9_long-6_9_long,,,b e y/j a k,w ee/eː y/j a k,,,w e + y/j a k,,,,,,,,,,,,,,,,,,,,,g u e r i,,,,w e y/j a k,,,,,,,,,,w i ˀl í/i,w e é/e,,,
9_long-7_9_long,,,,,,,,,,,,,,,,,,,,,,m e t a ʔ y ʔ,,,,,,,,,,,,,,,m i t a ʔ i,,,,,,,,,
nan_100_mountain,,,,,,,,,,w aí/ai,,,,,,,,,,,,,,,,,,,,,t o n i ts a,,,,,,,,,,,r a y/j a b ó/o,h aí/ai + t,,k au,j a l a
nan_101_red,,,,,,,,,,k ui s,,m s á/a + ĕ,kʷ á/a t i,v á/a s ei,,,,,t a m ó/o y/j i k a,,,,q w a y/j á/a + q w y/j a + ʃ,,,,,,,,,,,,,,,,,,,,,,,sh/ʃ i l o w a
nan_102_green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ʔ a sh/ʃ e n a
nan_103_yellow,,,,,,,,,,j a l u + i,,,,,,,,,,,,7/ʔ a m a r i y/j o 7/ʔ,,,,,,,,,,,,,,,,,,,,,k í/i s a r a + k a r,,,lh/l̥ u p zˀ i
nan_104_white,,,,,,,,,,p e p ó/o k,,m e s ó/o + i,,,,,,,p é/e k a,,,,,,,,,,,,,,,,,,,,,,,,,,,kˀ o j/dʒ a
nan_105_black,,,,,,,,,,p á/a l,,b aí/ai,,,,,,,m a,,,,,,,,,,,,,,,,,,,,,,,,,,,qˀ i
nan_106_night,,,,,,,,t ts u m,,g l ó/o l,,b aí/ai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t e j/dʒ lh/l̥ i
nan_107_name,,,,,,,,au x,,l e k aú/au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sh/ʃ i ʔ i
nan_108_year,,,,,,,,a x a k ō/oː,,,,,,,,,,,,,,,,,,,oi d i g ui,,,,m a ts o h u a b a,,,,,,,,,,,,,ʃ u w aː + l,,t e + p i q a y/j i + n a
nan_10_new,,,,,,,,,,p e l é/e x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ch/tʃ i m + ʔ o n a
nan_110_three,,,,,,,,a x t ē/eː,,y/j íy/iː,,,,,,,,,k a x á/a y/j i,,,,,,,,,,,,,,,,,,,,,,,,,,,j/dʒ a ʔ i n
nan_111_four,,,,,,,,p u w aː n tˀ z a n,,n a w uí/ui,,,,,,,,,h a y/j o,,,,,,,,,,,,,,,,,,,,,,,,,,,ʔ aː w i t e n
nan_112_five,,,,,,,tʃ kʷ a,x ū/uː y/j o p a m aː u x,,m a k u é/e l,,,n a n g,,,,,,n á/a ts a,,,,,,,,,,,,,,,,,,,,,,,,,,,ʔ a p t e n
nan_113_six,,,,,,,,a x t ē/eː,,p a n a w u y/j i,,,,,,,,,h aí/ai k i a,,,,,,,,,,,,,,,,,,,,,,,,,,,t o p a l e kːˀ a
nan_114_i,,,,,,,n e ˀw ɑ̄/ɑː t l,,,,,,,,n ō̠/oː m ɑ ʔ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_116_we,,,,,,n ɯ mː i,,,,,,,,,,,,,,t ɑ w ɑ,,,,,,,,,,,,,,,,,,,,,t ɑ w i,,,,,
nan_117_what,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i k t u,,,,,,,,,,,,,,,
nan_118_who,,,,,,,,,,,,,,,,,,q ē/eː,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_119_this,,,,n ɑ m e l,,i,,,i s ɯ,,,,,,,,,,,,,,,,,i s u,,,,,,,,,,,,,,,,,,,,
nan_11_good,,,,,,,,t ts a n,,p e l é/e x,ʃ á/a ʔ a p ɨ ʔ ɨ n,k ĕ n á/a x,,,,,h ó/o p i,ái/ai r ɨ a,k ui s t + b a h a,,,n u m u a ch/tʃ,,,,,,,,,,,,,,,,,,,,,,,,kˀ o k sh/ʃ i
nan_120_that,,,n ē/eː k ɑ,,,u kː ɑ,,,,,,,ɑ x w ə̠ ʃ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w ɑ n ts i l,,
nan_121_all,,,,,,,ī/iː x k i tʃ,,,,,,,,,,,,,,,,,,,,,,w ɯ mː,,,,,,,,,,,,,,,,,
nan_12_round,,,,,,,,,,w a + u t á/a p,,,,t a ts o r e,,,,,l á/a + a k u m,,,,,,,,,,,,,,,,,,,,,,,,,,k í/i i tʃ u,p i z u lː i y/j a
nan_13_heavy,,,,,,,,,,m a k e t i aú/au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j u k t i
nan_14_dry,,,,,,,,,,p e h u é/e t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kˀ u s a
nan_15_sharpblade,,,,,,,,,,i k á/a m,,,,,,,,,,,,,,,,,,g ui t z u,,,,,,,,,,,,,,,,,,ʔ o tː a
nan_16_dirty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t i eː r a,,,,,,ʔ a n ch/tʃ i ˀm o w a
nan_17_full,,,,,,,,,,p a k á/a m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p ɨi m + i t,,p o tː i
nan_18_cold,,,,,,,,,,p a k l í/i,,h ä/æ w é/e sː,,,,,,,d e l i n,,,,,,,,,,,,,,,,,,,,,,,,,,,zˀ e
