ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
WarLamin-150_tostabpierce-1,,WarLamin,150_tostabpierce,tәndʊŋ,tәndʊŋ,t ə d ʊ ŋ,,Nagaraja2013,150_tostabpierce_a,False,^t ә n d ʊ ŋ$,default
Palaung-150_tostabpierce-1,,Palaung,150_tostabpierce,bruh,bruh,b r u h,,Nagaraja2013,150_tostabpierce_b,False,^b r u h$,default
Khmu-150_tostabpierce-1,,Khmu,150_tostabpierce,keɲ,keɲ,k e ɲ,,Nagaraja2013,150_tostabpierce_c,False,^k e ɲ$,default
Khasi-151_tostand-1,,Khasi,151_tostand,ieŋ,ieŋ,i e ŋ,,Nagaraja2013,151_tostand_a,False,^i e ŋ$,default
Lyngngam-151_tostand-1,,Lyngngam,151_tostand,ñiəŋ,ñiəŋ,ɲ i ə ŋ,,Nagaraja2013,151_tostand_a,False,^ñ i ə ŋ$,default
PnarJaintia-151_tostand-1,,PnarJaintia,151_tostand,jeiɲ,jeiɲ,j e i ɲ,,Nagaraja2013,151_tostand_a,False,^j e i ɲ$,default
WarLamin-151_tostand-1,,WarLamin,151_tostand,rәŋ,rәŋ,r ə ŋ,,Nagaraja2013,151_tostand_a,False,^r ә ŋ$,default
Palaung-151_tostand-1,,Palaung,151_tostand,ɟəŋ,ɟəŋ,ɟ ə ŋ,,Nagaraja2013,151_tostand_a,False,^ɟ ə ŋ$,default
Khmu-151_tostand-1,,Khmu,151_tostand,dɨn,dɨn,d ɨ n,,Nagaraja2013,151_tostand_b,False,^d ɨ n$,default
Khasi-152_star-1,,Khasi,152_star,kʰlur,kʰlur,kʰ l u r,,Nagaraja2013,152_star_a,False,^kʰ l u r$,default
Lyngngam-152_star-1,,Lyngngam,152_star,kʰlor,kʰlor,kʰ l o r,,Nagaraja2013,152_star_a,False,^kʰ l o r$,default
PnarJaintia-152_star-1,,PnarJaintia,152_star,kʰlor,kʰlor,kʰ l o r,,Nagaraja2013,152_star_a,False,^kʰ l o r$,default
WarLamin-152_star-1,,WarLamin,152_star,khlʊə ʃmen,khlʊə ʃmen,kʰ l ʊ ə + ʃ m e n,,Nagaraja2013,152_star_b,False,^kh l ʊ ə + ʃ m e n$,default
Palaung-152_star-1,,Palaung,152_star,səmiŋ,səmiŋ,s ə m i ŋ,,Nagaraja2013,152_star_b,False,^s ə m i ŋ$,default
Khmu-152_star-1,,Khmu,152_star,srmeɲ,srmeɲ,s r m e ɲ,,Nagaraja2013,152_star_b,False,^s r m e ɲ$,default
Khasi-153_stickofwood-1,,Khasi,153_stickofwood,dieŋ,dieŋ,d i e ŋ,,Nagaraja2013,153_stickofwood_a,False,^d i e ŋ$,default
Lyngngam-153_stickofwood-1,,Lyngngam,153_stickofwood,ədiəŋ,ədiəŋ,ə d i ə ŋ,,Nagaraja2013,153_stickofwood_a,False,^ə d i ə ŋ$,default
PnarJaintia-153_stickofwood-1,,PnarJaintia,153_stickofwood,deiñ,deiñ,d e i ɲ,,Nagaraja2013,153_stickofwood_b,False,^d e i ñ$,default
WarLamin-153_stickofwood-1,,WarLamin,153_stickofwood,pərnɪa,pərnɪa,p ə r ɪ a,,Nagaraja2013,153_stickofwood_c,False,^p ə r n ɪ a$,default
Palaung-153_stickofwood-1,,Palaung,153_stickofwood,hviət,hviət,h v i ə t,,Nagaraja2013,153_stickofwood_d,False,^h v i ə t$,default
Khmu-153_stickofwood-1,,Khmu,153_stickofwood,lmpaːk,lmpaːk,l m p aː k,,Nagaraja2013,153_stickofwood_e,False,^l m p aː k$,default
Khasi-154_stone-1,,Khasi,154_stone,maw,maw,m a w,,Nagaraja2013,154_stone_a,False,^m a w$,default
Lyngngam-154_stone-1,,Lyngngam,154_stone,maw,maw,m a w,,Nagaraja2013,154_stone_a,False,^m a w$,default
PnarJaintia-154_stone-1,,PnarJaintia,154_stone,mo,mo,m o,,Nagaraja2013,154_stone_a,False,^m o$,default
WarLamin-154_stone-1,,WarLamin,154_stone,ʃmɪa,ʃmɪa,ʃ m ɪ a,,Nagaraja2013,154_stone_a,False,^ʃ m ɪ a$,default
Palaung-154_stone-1,,Palaung,154_stone,mo,mo,m o,,Nagaraja2013,154_stone_a,False,^m o$,default
Khmu-154_stone-1,,Khmu,154_stone,glaːŋ,glaːŋ,g l aː ŋ,,Nagaraja2013,154_stone_b,False,^g l aː ŋ$,default
Khasi-155_straight-1,,Khasi,155_straight,biet,biet,b i e t,,Nagaraja2013,155_straight_a,False,^b i e t$,default
Lyngngam-155_straight-1,,Lyngngam,155_straight,lɨmpʰar,lɨmpʰar,l ɨ m pʰ a r,,Nagaraja2013,155_straight_b,False,^l ɨ m pʰ a r$,default
PnarJaintia-155_straight-1,,PnarJaintia,155_straight,beit,beit,b e i t,,Nagaraja2013,155_straight_a,False,^b e i t$,default
WarLamin-155_straight-1,,WarLamin,155_straight,bɪt,bɪt,b ɪ t,,Nagaraja2013,155_straight_a,False,^b ɪ t$,default
Palaung-155_straight-1,,Palaung,155_straight,pʰiəŋ,pʰiəŋ,pʰ i ə ŋ,,Nagaraja2013,155_straight_c,False,^pʰ i ə ŋ$,default
Khmu-155_straight-1,,Khmu,155_straight,teːr,teːr,t eː r,,Nagaraja2013,155_straight_d,False,^t eː r$,default
Khasi-156_tosuck-1,,Khasi,156_tosuck,kɟit,kɟit,k ɟ i t,,Nagaraja2013,156_tosuck_a,False,^k ɟ i t$,default
Lyngngam-156_tosuck-1,,Lyngngam,156_tosuck,kɨnɟok,kɨnɟok,k ɨ ɟ o k,,Nagaraja2013,156_tosuck_a,False,^k ɨ n ɟ o k$,default
PnarJaintia-156_tosuck-1,,PnarJaintia,156_tosuck,bu,bu,b u,,Nagaraja2013,156_tosuck_b,False,^b u$,default
WarLamin-156_tosuck-1,,WarLamin,156_tosuck,tjʊr,tjʊr,t j ʊ r,,Nagaraja2013,156_tosuck_c,False,^t j ʊ r$,default
Palaung-156_tosuck-1,,Palaung,156_tosuck,"bu, but",bu,b u,,Nagaraja2013,156_tosuck_b,False,^b u$,default
Palaung-156_tosuck-2,,Palaung,156_tosuck,"bu, but",but,b u t,,Nagaraja2013,156_tosuck_b,False,^b u t$,default
Khmu-156_tosuck-1,,Khmu,156_tosuck,buʔ,buʔ,b u ʔ,,Nagaraja2013,156_tosuck_b,False,^b u ʔ$,default
Khasi-157_sun-1,,Khasi,157_sun,sŋi,sŋi,s ŋ i,,Nagaraja2013,157_sun_a,False,^s ŋ i$,default
Lyngngam-157_sun-1,,Lyngngam,157_sun,sŋej,sŋej,s ŋ ei̯,,Nagaraja2013,157_sun_a,False,^s ŋ ej $,default
PnarJaintia-157_sun-1,,PnarJaintia,157_sun,sŋi,sŋi,s ŋ i,,Nagaraja2013,157_sun_a,False,^s ŋ i$,default
WarLamin-157_sun-1,,WarLamin,157_sun,njʊŋa,njʊŋa,n j ʊ ŋ a,,Nagaraja2013,157_sun_a,False,^n j ʊ ŋ a$,default
Palaung-157_sun-1,,Palaung,157_sun,səŋi,səŋi,s ə ŋ i,,Nagaraja2013,157_sun_a,False,^s ə ŋ i$,default
Khmu-157_sun-1,,Khmu,157_sun,mat briʔ,mat briʔ,m a t + b r i ʔ,,Nagaraja2013,157_sun_b,False,^m a t + b r i ʔ$,default
Khasi-158_toswell-1,,Khasi,158_toswell,at,at,a t,,Nagaraja2013,158_toswell_a,False,^a t$,default
Lyngngam-158_toswell-1,,Lyngngam,158_toswell,ɨnnat,ɨnnat,ɨ nː a t,,Nagaraja2013,158_toswell_a,False,^ɨ nn a t$,default
PnarJaintia-158_toswell-1,,PnarJaintia,158_toswell,ad,ad,a d,,Nagaraja2013,158_toswell_a,False,^a d$,default
WarLamin-158_toswell-1,,WarLamin,158_toswell,ʔat,ʔat,ʔ a t,,Nagaraja2013,158_toswell_a,False,^ʔ a t$,default
Palaung-158_toswell-1,,Palaung,158_toswell,gɯ,gɯ,g ɯ,,Nagaraja2013,158_toswell_b,False,^g ɯ$,default
Khmu-158_toswell-1,,Khmu,158_toswell,ʔɛh,ʔɛh,ʔ ɛ h,,Nagaraja2013,158_toswell_a,False,^ʔ ɛ h$,default
Khasi-159_toswim-1,,Khasi,159_toswim,ɟŋi,ɟŋi,ɟ ŋ i,,Nagaraja2013,159_toswim_a,False,^ɟ ŋ i$,default
Lyngngam-159_toswim-1,,Lyngngam,159_toswim,ɟɨnnaj,ɟɨnnaj,ɟ ɨ nː ai̯,,Nagaraja2013,159_toswim_a,False,^ɟ ɨ nn aj $,default
PnarJaintia-159_toswim-1,,PnarJaintia,159_toswim,jm̩pa,jm̩pa,j m̩ p a,,Nagaraja2013,159_toswim_b,False,^j m̩ p a$,default
WarLamin-159_toswim-1,,WarLamin,159_toswim,rɪəŋ,rɪəŋ,r ɪ ə ŋ,,Nagaraja2013,159_toswim_a,False,^r ɪ ə ŋ$,default
Palaung-159_toswim-1,,Palaung,159_toswim,lɔj,lɔj,l ɔ j,,Nagaraja2013,159_toswim_c,False,^l ɔ j$,default
Khmu-159_toswim-1,,Khmu,159_toswim,"cʰaːj, kljɔːŋ",cʰaːj,cʰ aːi̯,,Nagaraja2013,159_toswim_d,False,^cʰ aːj $,default
Khmu-159_toswim-2,,Khmu,159_toswim,"cʰaːj, kljɔːŋ",kljɔːŋ,k l j ɔː ŋ,,Nagaraja2013,159_toswim_d,False,^k l j ɔː ŋ$,default
Khasi-160_tail-1,,Khasi,160_tail,tdoŋ,tdoŋ,t d o ŋ,,Nagaraja2013,160_tail_a,False,^t d o ŋ$,default
Lyngngam-160_tail-1,,Lyngngam,160_tail,kdoŋ,kdoŋ,k d o ŋ,,Nagaraja2013,160_tail_a,False,^k d o ŋ$,default
PnarJaintia-160_tail-1,,PnarJaintia,160_tail,tdɔŋ,tdɔŋ,t d ɔ ŋ,,Nagaraja2013,160_tail_a,False,^t d ɔ ŋ$,default
WarLamin-160_tail-1,,WarLamin,160_tail,tdɒŋ,tdɒŋ,t d ɒ ŋ,,Nagaraja2013,160_tail_a,False,^t d ɒ ŋ$,default
Palaung-160_tail-1,,Palaung,160_tail,staʔ,staʔ,s t a ʔ,,Nagaraja2013,160_tail_b,False,^s t a ʔ$,default
Khmu-160_tail-1,,Khmu,160_tail,hntaʔ,hntaʔ,h t a ʔ,,Nagaraja2013,160_tail_b,False,^h n t a ʔ$,default
Khasi-161_that-1,,Khasi,161_that,-ta / -tej,-ta,t a,,Nagaraja2013,161_that_a,False,^- t a$,default
Khasi-161_that-2,,Khasi,161_that,-ta / -tej,-tej,t ei̯,,Nagaraja2013,161_that_a,False,^- t ej $,default
Lyngngam-161_that-1,,Lyngngam,161_that,ga-tej,ga-tej,g a + t ei̯,,Nagaraja2013,161_that_a,False,^g a - t ej $,default
PnarJaintia-161_that-1,,PnarJaintia,161_that,katai,katai,k a t a i,,Nagaraja2013,161_that_a,False,^k a t a i$,default
WarLamin-161_that-1,,WarLamin,161_that,ke/u tʊn,ke,k e,,Nagaraja2013,161_that_b,False,^k e$,default
WarLamin-161_that-2,,WarLamin,161_that,ke/u tʊn,u tʊn,u + t ʊ n,,Nagaraja2013,161_that_b,False,^u + t ʊ n$,default
Palaung-161_that-1,,Palaung,161_that,taj,taj,t ai̯,,Nagaraja2013,161_that_a,False,^t aj $,default
Khmu-161_that-1,,Khmu,161_that,ʰnaːj,ʰnaːj,ʰn aːi̯,,Nagaraja2013,161_that_c,False,^ʰn aːj $,default
Khasi-162_there-1,,Khasi,162_there,katʰie,katʰie,k a tʰ i e,,Nagaraja2013,162_there_a,False,^k a tʰ i e$,default
Lyngngam-162_there-1,,Lyngngam,162_there,gatʰoʔ,gatʰoʔ,g a tʰ o ʔ,,Nagaraja2013,162_there_a,False,^g a tʰ o ʔ$,default
PnarJaintia-162_there-1,,PnarJaintia,162_there,heitai,heitai,h e i t a i,,Nagaraja2013,162_there_b,False,^h e i t a i$,default
WarLamin-162_there-1,,WarLamin,162_there,tʊ tʊn,tʊ tʊn,t ʊ + t ʊ n,,Nagaraja2013,162_there_c,False,^t ʊ + t ʊ n$,default
Khmu-162_there-1,,Khmu,162_there,daʔ naːj,daʔ naːj,d a ʔ + aːi̯,,Nagaraja2013,162_there_d,False,^d a ʔ + n aːj $,default
Khasi-163_they-1,,Khasi,163_they,ki,ki,k i,,Nagaraja2013,163_they_a,False,^k i$,default
Lyngngam-163_they-1,,Lyngngam,163_they,gniʔ,gniʔ,g i ʔ,,Nagaraja2013,163_they_b,False,^g n i ʔ$,default
PnarJaintia-163_they-1,,PnarJaintia,163_they,ki,ki,k i,,Nagaraja2013,163_they_a,False,^k i$,default
WarLamin-163_they-1,,WarLamin,163_they,jə,jə,j ə,,Nagaraja2013,163_they_c,False,^j ə$,default
Palaung-163_they-1,,Palaung,163_they,ge,ge,g e,,Nagaraja2013,163_they_a,False,^g e$,default
Khmu-163_they-1,,Khmu,163_they,nɔː,nɔː,n ɔː,,Nagaraja2013,163_they_d,False,^n ɔː$,default
Khasi-164_thick-1,,Khasi,164_thick,rben,rben,r b e n,,Nagaraja2013,164_thick_a,False,^r b e n$,default
Lyngngam-164_thick-1,,Lyngngam,164_thick,rɨmbin,rɨmbin,r ɨ m b i n,,Nagaraja2013,164_thick_a,False,^r ɨ m b i n$,default
PnarJaintia-164_thick-1,,PnarJaintia,164_thick,rbɛn,rbɛn,r b ɛ n,,Nagaraja2013,164_thick_a,False,^r b ɛ n$,default
WarLamin-164_thick-1,,WarLamin,164_thick,rben,rben,r b e n,,Nagaraja2013,164_thick_a,False,^r b e n$,default
Palaung-164_thick-1,,Palaung,164_thick,hət,hət,h ə t,,Nagaraja2013,164_thick_b,False,^h ə t$,default
Khmu-164_thick-1,,Khmu,164_thick,hmbɨl,hmbɨl,h m b ɨ l,,Nagaraja2013,164_thick_a,False,^h m b ɨ l$,default
Khasi-165_thin-1,,Khasi,165_thin,staŋ,staŋ,s t a ŋ,,Nagaraja2013,165_thin_a,False,^s t a ŋ$,default
Lyngngam-165_thin-1,,Lyngngam,165_thin,sɨntaŋ,sɨntaŋ,s ɨ t a ŋ,,Nagaraja2013,165_thin_a,False,^s ɨ n t a ŋ$,default
PnarJaintia-165_thin-1,,PnarJaintia,165_thin,staŋ,staŋ,s t a ŋ,,Nagaraja2013,165_thin_a,False,^s t a ŋ$,default
WarLamin-165_thin-1,,WarLamin,165_thin,staŋ,staŋ,s t a ŋ,,Nagaraja2013,,True,^s t a ŋ$,default
Palaung-165_thin-1,,Palaung,165_thin,hrer,hrer,h r e r,,Nagaraja2013,165_thin_b,False,^h r e r$,default
Khmu-165_thin-1,,Khmu,165_thin,hndaʔ,hndaʔ,h d a ʔ,,Nagaraja2013,165_thin_c,False,^h n d a ʔ$,default
Khasi-166_think-1,,Khasi,166_think,pɨrkʰat,pɨrkʰat,p ɨ r kʰ a t,,Nagaraja2013,166_think_a,False,^p ɨ r kʰ a t$,default
Lyngngam-166_think-1,,Lyngngam,166_think,pɨrkʰat,pɨrkʰat,p ɨ r kʰ a t,,Nagaraja2013,,True,^p ɨ r kʰ a t$,default
PnarJaintia-166_think-1,,PnarJaintia,166_think,pr̩̩kʰat,pr̩̩kʰat,p r̩ kʰ a t,,Nagaraja2013,,True,^p r̩̩ kʰ a t$,default
WarLamin-166_think-1,,WarLamin,166_think,pərkhat,pərkhat,p ə r kʰ a t,,Nagaraja2013,,True,^p ə r kh a t$,default
Palaung-166_think-1,,Palaung,166_think,tʰaŋ,tʰaŋ,tʰ a ŋ,,Nagaraja2013,166_think_b,False,^tʰ a ŋ$,default
Khmu-166_think-1,,Khmu,166_think,trgət,trgət,t r g ə t,,Nagaraja2013,166_think_a,False,^t r g ə t$,default
Khasi-167_this-1,,Khasi,167_this,-ne,-ne,e,,Nagaraja2013,167_this_a,False,^- n e$,default
Lyngngam-167_this-1,,Lyngngam,167_this,ga-niʔ,ga-niʔ,g a + i ʔ,,Nagaraja2013,167_this_a,False,^g a - n i ʔ$,default
PnarJaintia-167_this-1,,PnarJaintia,167_this,kani,kani,k a i,,Nagaraja2013,167_this_a,False,^k a n i$,default
WarLamin-167_this-1,,WarLamin,167_this,ke/u ne,ke,k e,,Nagaraja2013,167_this_a,False,^k e$,default
WarLamin-167_this-2,,WarLamin,167_this,ke/u ne,u ne,u + e,,Nagaraja2013,167_this_a,False,^u + n e$,default
Palaung-167_this-1,,Palaung,167_this,ʔɯ,ʔɯ,ʔ ɯ,,Nagaraja2013,167_this_b,False,^ʔ ɯ$,default
Khmu-167_this-1,,Khmu,167_this,giː,giː,g iː,,Nagaraja2013,167_this_c,False,^g iː$,default
Khasi-168_thou-1,,Khasi,168_thou,me / pʰa,me,m e,,Nagaraja2013,168_thou_a,False,^m e$,default
Khasi-168_thou-2,,Khasi,168_thou,me / pʰa,pʰa,pʰ a,,Nagaraja2013,168_thou_a,False,^pʰ a$,default
Lyngngam-168_thou-1,,Lyngngam,168_thou,mi / pʰe,mi,m i,,Nagaraja2013,168_thou_a,False,^m i$,default
Lyngngam-168_thou-2,,Lyngngam,168_thou,mi / pʰe,pʰe,pʰ e,,Nagaraja2013,168_thou_a,False,^pʰ e$,default
PnarJaintia-168_thou-1,,PnarJaintia,168_thou,me / pʰa,me,m e,,Nagaraja2013,168_thou_a,False,^m e$,default
PnarJaintia-168_thou-2,,PnarJaintia,168_thou,me / pʰa,pʰa,pʰ a,,Nagaraja2013,168_thou_a,False,^pʰ a$,default
WarLamin-168_thou-1,,WarLamin,168_thou,ɪəm (m) / ɪəhe (f),ɪəm,ɪ ə m,,Nagaraja2013,168_thou_b,False,^ɪ ə m$,default
WarLamin-168_thou-2,,WarLamin,168_thou,ɪəm (m) / ɪəhe (f),ɪəhe,ɪ ə h e,,Nagaraja2013,168_thou_b,False,^ɪ ə h e$,default
Palaung-168_thou-1,,Palaung,168_thou,mi,mi,m i,,Nagaraja2013,168_thou_a,False,^m i$,default
Khmu-168_thou-1,,Khmu,168_thou,meː,meː,m eː,,Nagaraja2013,168_thou_a,False,^m eː$,default
Khasi-169_three-1,,Khasi,169_three,laj,laj,l ai̯,,Nagaraja2013,169_three_a,False,^l aj $,default
Lyngngam-169_three-1,,Lyngngam,169_three,laj,laj,l ai̯,,Nagaraja2013,169_three_a,False,^l aj $,default
PnarJaintia-169_three-1,,PnarJaintia,169_three,le,le,l e,,Nagaraja2013,169_three_a,False,^l e$,default
WarLamin-169_three-1,,WarLamin,169_three,la,la,l a,,Nagaraja2013,169_three_a,False,^l a$,default
Palaung-169_three-1,,Palaung,169_three,ʔuəj,ʔuəj,ʔ u ə j,,Nagaraja2013,169_three_b,False,^ʔ u ə j$,default
Khmu-169_three-1,,Khmu,169_three,peʔ,peʔ,p e ʔ,,Nagaraja2013,169_three_c,False,^p e ʔ$,default
Khasi-170_tothrow-1,,Khasi,170_tothrow,kawaŋ,kawaŋ,k a w a ŋ,,Nagaraja2013,170_tothrow_a,False,^k a w a ŋ$,default
Lyngngam-170_tothrow-1,,Lyngngam,170_tothrow,lɨntʰew,lɨntʰew,l ɨ tʰ e w,,Nagaraja2013,170_tothrow_b,False,^l ɨ n tʰ e w$,default
PnarJaintia-170_tothrow-1,,PnarJaintia,170_tothrow,pakʰɔt,pakʰɔt,p a kʰ ɔ t,,Nagaraja2013,170_tothrow_c,False,^p a kʰ ɔ t$,default
WarLamin-170_tothrow-1,,WarLamin,170_tothrow,phədat,phədat,pʰ ə d a t,,Nagaraja2013,170_tothrow_d,False,^ph ə d a t$,default
Palaung-170_tothrow-1,,Palaung,170_tothrow,rup,rup,r u p,,Nagaraja2013,170_tothrow_e,False,^r u p$,default
Khmu-170_tothrow-1,,Khmu,170_tothrow,pʰok,pʰok,pʰ o k,,Nagaraja2013,170_tothrow_f,False,^pʰ o k$,default
Khasi-171_totie-1,,Khasi,171_totie,teʔ,teʔ,t e ʔ,,Nagaraja2013,171_totie_a,False,^t e ʔ$,default
Lyngngam-171_totie-1,,Lyngngam,171_totie,tɨnnak,tɨnnak,t ɨ nː a k,,Nagaraja2013,171_totie_a,False,^t ɨ nn a k$,default
PnarJaintia-171_totie-1,,PnarJaintia,171_totie,kdɔʔ,kdɔʔ,k d ɔ ʔ,,Nagaraja2013,171_totie_b,False,^k d ɔ ʔ$,default
WarLamin-171_totie-1,,WarLamin,171_totie,kʊt,kʊt,k ʊ t,,Nagaraja2013,171_totie_c,False,^k ʊ t$,default
Palaung-171_totie-1,,Palaung,171_totie,toʔ,toʔ,t o ʔ,,Nagaraja2013,171_totie_a,False,^t o ʔ$,default
Khmu-171_totie-1,,Khmu,171_totie,tuk,tuk,t u k,,Nagaraja2013,171_totie_a,False,^t u k$,default
Khasi-172_tongue-1,,Khasi,172_tongue,tʰɨllieɟ,tʰɨllieɟ,tʰ ɨ lː i e ɟ,,Nagaraja2013,172_tongue_a,False,^tʰ ɨ ll i e ɟ$,default
Lyngngam-172_tongue-1,,Lyngngam,172_tongue,tʰɨlloʲt,tʰɨlloʲt,tʰ ɨ lː oi̯ t,,Nagaraja2013,172_tongue_a,False,^tʰ ɨ ll oʲ t$,default
PnarJaintia-172_tongue-1,,PnarJaintia,172_tongue,tʰl̩leiʔ,tʰl̩leiʔ,tʰ l̩ l e i ʔ,,Nagaraja2013,172_tongue_a,False,^tʰ l̩ l e i ʔ$,default
WarLamin-172_tongue-1,,WarLamin,172_tongue,khlit,khlit,kʰ l i t,,Nagaraja2013,172_tongue_a,False,^kh l i t$,default
Palaung-172_tongue-1,,Palaung,172_tongue,kərtaʔ,kərtaʔ,k ə r t a ʔ,,Nagaraja2013,172_tongue_b,False,^k ə r t a ʔ$,default
Khmu-172_tongue-1,,Khmu,172_tongue,hntaːk,hntaːk,h t aː k,,Nagaraja2013,172_tongue_b,False,^h n t aː k$,default
Khasi-173_tooth-1,,Khasi,173_tooth,bniat,bniat,b i a t,,Nagaraja2013,173_tooth_a,False,^b n i a t$,default
Lyngngam-173_tooth-1,,Lyngngam,173_tooth,moʲɲ,moʲɲ,m oi̯ ɲ,,Nagaraja2013,173_tooth_b,False,^m oʲ ɲ$,default
PnarJaintia-173_tooth-1,,PnarJaintia,173_tooth,lʌmeiɲ,lʌmeiɲ,l ʌ m e i ɲ,,Nagaraja2013,173_tooth_b,False,^l ʌ m e i ɲ$,default
WarLamin-173_tooth-1,,WarLamin,173_tooth,ləmen,ləmen,l ə m e n,,Nagaraja2013,173_tooth_b,False,^l ə m e n$,default
Palaung-173_tooth-1,,Palaung,173_tooth,hraŋ,hraŋ,h r a ŋ,,Nagaraja2013,173_tooth_c,False,^h r a ŋ$,default
Khmu-173_tooth-1,,Khmu,173_tooth,ʰraːŋ,ʰraːŋ,ʰr aː ŋ,,Nagaraja2013,173_tooth_c,False,^ʰr aː ŋ$,default
Khasi-174_tree-1,,Khasi,174_tree,dieŋ,dieŋ,d i e ŋ,,Nagaraja2013,174_tree_a,False,^d i e ŋ$,default
Lyngngam-174_tree-1,,Lyngngam,174_tree,diəŋ,diəŋ,d i ə ŋ,,Nagaraja2013,174_tree_a,False,^d i ə ŋ$,default
PnarJaintia-174_tree-1,,PnarJaintia,174_tree,deiɲ,deiɲ,d e i ɲ,,Nagaraja2013,174_tree_a,False,^d e i ɲ$,default
WarLamin-174_tree-1,,WarLamin,174_tree,tvɪa,tvɪa,t v ɪ a,,Nagaraja2013,174_tree_b,False,^t v ɪ a$,default
Palaung-174_tree-1,,Palaung,174_tree,he,he,h e,,Nagaraja2013,174_tree_c,False,^h e$,default
Khmu-174_tree-1,,Khmu,174_tree,sʔɔːŋ,sʔɔːŋ,s ʔ ɔː ŋ,,Nagaraja2013,174_tree_d,False,^s ʔ ɔː ŋ$,default
Khasi-175_toturn-1,,Khasi,175_toturn,kɨlla,kɨlla,k ɨ lː a,,Nagaraja2013,175_toturn_a,False,^k ɨ ll a$,default
Lyngngam-175_toturn-1,,Lyngngam,175_toturn,kɨlla,kɨlla,k ɨ lː a,,Nagaraja2013,,True,^k ɨ ll a$,default
PnarJaintia-175_toturn-1,,PnarJaintia,175_toturn,dɔŋ,dɔŋ,d ɔ ŋ,,Nagaraja2013,175_toturn_b,False,^d ɔ ŋ$,default
WarLamin-175_toturn-1,,WarLamin,175_toturn,khərvi,khərvi,kʰ ə r v i,,Nagaraja2013,175_toturn_c,False,^kh ə r v i$,default
Palaung-175_toturn-1,,Palaung,175_toturn,pən,pən,p ə n,,Nagaraja2013,175_toturn_d,False,^p ə n$,default
Khmu-175_toturn-1,,Khmu,175_toturn,wer,wer,w e r,,Nagaraja2013,175_toturn_c,False,^w e r$,default
Khasi-176_two-1,,Khasi,176_two,a:r,a:r,aː r,,Nagaraja2013,176_two_a,False,^a: r$,default
Lyngngam-176_two-1,,Lyngngam,176_two,ar,ar,a r,,Nagaraja2013,176_two_a,False,^a r$,default
PnarJaintia-176_two-1,,PnarJaintia,176_two,ar,ar,a r,,Nagaraja2013,176_two_a,False,^a r$,default
WarLamin-176_two-1,,WarLamin,176_two,ʔʊ͂ə,ʔʊ͂ə,ʔ ʊ̃ ə,,Nagaraja2013,176_two_a,False,^ʔ ʊ͂ ə$,default
Palaung-176_two-1,,Palaung,176_two,ʔar,ʔar,ʔ a r,,Nagaraja2013,176_two_a,False,^ʔ a r$,default
Khmu-176_two-1,,Khmu,176_two,baːr,baːr,b aː r,,Nagaraja2013,176_two_a,False,^b aː r$,default
Khasi-177_tovomit-1,,Khasi,177_tovomit,prei,prei,p r e i,,Nagaraja2013,177_tovomit_a,False,^p r e i$,default
Lyngngam-177_tovomit-1,,Lyngngam,177_tovomit,pɨrraw,pɨrraw,p ɨ rː a w,,Nagaraja2013,177_tovomit_a,False,^p ɨ rr a w$,default
PnarJaintia-177_tovomit-1,,PnarJaintia,177_tovomit,prai,prai,p r a i,,Nagaraja2013,177_tovomit_a,False,^p r a i$,default
WarLamin-177_tovomit-1,,WarLamin,177_tovomit,hərɒʔ,hərɒʔ,h ə r ɒ ʔ,,Nagaraja2013,177_tovomit_b,False,^h ə r ɒ ʔ$,default
Palaung-177_tovomit-1,,Palaung,177_tovomit,hɯr,hɯr,h ɯ r,,Nagaraja2013,177_tovomit_c,False,^h ɯ r$,default
Khmu-177_tovomit-1,,Khmu,177_tovomit,hɨəl,hɨəl,h ɨ ə l,,Nagaraja2013,177_tovomit_c,False,^h ɨ ə l$,default
Khasi-178_towalk-1,,Khasi,178_towalk,jaːʲd,jaːʲd,j aːi̯ d,,Nagaraja2013,178_towalk_a,False,^j aːʲ d$,default
Lyngngam-178_towalk-1,,Lyngngam,178_towalk,dinniʔ,dinniʔ,d i nː i ʔ,,Nagaraja2013,178_towalk_b,False,^d i nn i ʔ$,default
PnarJaintia-178_towalk-1,,PnarJaintia,178_towalk,lai kdʒat,lai kdʒat,l a i + k dʒ a t,,Nagaraja2013,178_towalk_c,False,^l a i + k dʒ a t$,default
WarLamin-178_towalk-1,,WarLamin,178_towalk,lɪa,lɪa,l ɪ a,,Nagaraja2013,178_towalk_d,False,^l ɪ a$,default
Palaung-178_towalk-1,,Palaung,178_towalk,pʰət,pʰət,pʰ ə t,,Nagaraja2013,,True,^pʰ ə t$,default
Khmu-178_towalk-1,,Khmu,178_towalk,jɔh,jɔh,j ɔ h,,Nagaraja2013,178_towalk_e,False,^j ɔ h$,default
Khasi-179_warm-1,,Khasi,179_warm,sʔaːʲd,sʔaːʲd,s ʔ aːi̯ d,,Nagaraja2013,179_warm_a,False,^s ʔ aːʲ d$,default
Lyngngam-179_warm-1,,Lyngngam,179_warm,ɨnʃit,ɨnʃit,ɨ n ʃ i t,,Nagaraja2013,179_warm_b,False,^ɨ nʃ i t$,default
PnarJaintia-179_warm-1,,PnarJaintia,179_warm,cit,cit,c i t,,Nagaraja2013,179_warm_b,False,^c i t$,default
